bundle_code,bundle_tariff_code,bundle_family_code,bundle_name_legacy,valid_from_legacy
0666,3335,05,PAKIET  WL SR,20260121
0667,3344,05,KOLOR WL KR+ CZESANIE,20260121
0668,3346,05,KOLOR WL DL+CZESANIE,20260121
0668,3608,05,DOP£ATA LOREAL,20260121
0669,3337,05,PAKIET  PAN,20260121
0670,3332,05,PAKIET  WL SR,20260121
0671,3358,05,BAL 2 KOL WL DL,20260121
0671,3652,05,STRZ DO PAKIETU,20260121
0672,3333,05,PAKIET WL DL,20260121
0673,3482,05,3D PAS+ 2 KOLORY WL.DL,20260121
0674,3354,05,PASEMKA WL SR+CZES,20260121
0675,3332,05,PAKIET  WL SR,20260121
0676,3346,05,KOLOR WL DL+CZESANIE,20260121
0677,3333,05,PAKIET WL DL,20260122
0678,3337,05,PAKIET  PAN,20260122
0679,3555,05,PROM.W GODZ 7-13 PANI,20260122
0680,3555,05,PROM.W GODZ 7-13 PANI,20260122
0681,3337,05,PAKIET  PAN,20260122
0682,3555,05,PROM.W GODZ 7-13 PANI,20260122
0683,3555,05,PROM.W GODZ 7-13 PANI,20260122
0684,3345,05,KOLOR WL SR+CZESANIE,20260122
0684,3652,05,STRZ DO PAKIETU,20260122
0685,3555,05,PROM.W GODZ 7-13 PANI,20260122
0686,3555,05,PROM.W GODZ 7-13 PANI,20260122
0687,3555,05,PROM.W GODZ 7-13 PANI,20260122
0688,3344,05,KOLOR WL KR+ CZESANIE,20260122
0689,3333,05,PAKIET WL DL,20260122
0690,3555,05,PROM.W GODZ 7-13 PANI,20260122
0691,3337,05,PAKIET  PAN,20260122
0692,3333,05,PAKIET WL DL,20260122
0693,3555,05,PROM.W GODZ 7-13 PANI,20260122
0694,3555,05,PROM.W GODZ 7-13 PANI,20260122
0695,3337,05,PAKIET  PAN,20260122
0696,3337,05,PAKIET  PAN,20260122
0697,3340,05,CHLOPIEC DO 6LAT,20260122
0698,3335,05,PAKIET  WL SR,20260122
0699,3335,05,PAKIET  WL SR,20260122
0700,3332,05,PAKIET  WL SR,20260122
0701,3651,05,STRZ NOWA WLOSKA KOLEKCJA,20260122
0702,3335,05,PAKIET  WL SR,20260122
0703,3459,05,PASEMKA + 1 KOLOR WL.DL,20260122
0704,3332,05,PAKIET  WL SR,20260122
0705,3335,05,PAKIET  WL SR,20260122
0706,3343,05,DZIEWCZYNKA DO 18 LAT,20260122
0707,3361,05,KOLOR Z BALEYAGE WL. DL,20260122
0708,3354,05,PASEMKA WL SR+CZES,20260122
0708,3608,05,DOP£ATA LOREAL,20260122
0708,3574,05,MASKA+ AMP +BOS,20260122
0709,3651,05,STRZ NOWA WLOSKA KOLEKCJA,20260122
0710,3336,05,PAKIET  WL DL,20260122
0711,3351,05,BALEYAGE WL SR KOL+CZES,20260122
0712,3458,05,PASEMKA + 1 KOLOR WL.SR,20260122
0714,3332,05,PAKIET  WL SR,20260122
0715,3346,05,KOLOR WL DL+CZESANIE,20260122
0715,3652,05,STRZ DO PAKIETU,20260122
0716,3337,05,PAKIET  PAN,20260123
0717,3332,05,PAKIET  WL SR,20260123
0718,3332,05,PAKIET  WL SR,20260123
0719,3362,05,CZES. WL.PRZEDLUZANYCH SR,20260123
0720,3345,05,KOLOR WL SR+CZESANIE,20260123
0721,3555,05,PROM.W GODZ 7-13 PANI,20260123
0722,3337,05,PAKIET  PAN,20260123
0723,3555,05,PROM.W GODZ 7-13 PANI,20260123
0725,3337,05,PAKIET  PAN,20260123
0726,3345,05,KOLOR WL SR+CZESANIE,20260123
0726,3608,05,DOP£ATA LOREAL,20260123
0726,3652,05,STRZ DO PAKIETU,20260123
0727,3341,05,CHLOPIEC NAST. DO 18LAT,20260123
0728,3337,05,PAKIET  PAN,20260123
0729,3335,05,PAKIET  WL SR,20260123
0730,3636,05,PROMOCJA MAN+PEDI+HYBRYDA+ZDJ,20260123
0731,3335,05,PAKIET  WL SR,20260123
0732,3332,05,PAKIET  WL SR,20260123
0733,3481,05,3D PAS+2 KOLORY SR,20260123
0733,3652,05,STRZ DO PAKIETU,20260123
0733,3574,05,MASKA+ AMP +BOS,20260123
0734,3337,05,PAKIET  PAN,20260123
0736,3346,05,KOLOR WL DL+CZESANIE,20260123
0736,3608,05,DOP£ATA LOREAL,20260123
0737,3345,05,KOLOR WL SR+CZESANIE,20260123
0739,3335,05,PAKIET  WL SR,20260123
0741,3360,05,KOLOR Z BALEYAGE WL. SR,20260123
0742,3346,05,KOLOR WL DL+CZESANIE,20260123
0743,3333,05,PAKIET WL DL,20260123
0745,3337,05,PAKIET  PAN,20260123
0746,3346,05,KOLOR WL DL+CZESANIE,20260123
0747,3457,05,PASEMKA +1 KOLOR WL.KR,20260123
0748,3337,05,PAKIET  PAN,20260123
0749,3334,05,PAKIET WL KR,20260123
0750,3334,05,PAKIET WL KR,20260123
0751,3346,05,KOLOR WL DL+CZESANIE,20260123
0752,3337,05,PAKIET  PAN,20260123
0754,3335,05,PAKIET  WL SR,20260123
0757,3333,05,PAKIET WL DL,20260123
0758,3333,05,PAKIET WL DL,20260124
0759,3333,05,PAKIET WL DL,20260124
0760,3335,05,PAKIET  WL SR,20260124
0761,3336,05,PAKIET  WL DL,20260124
0762,3345,05,KOLOR WL SR+CZESANIE,20260124
0763,3334,05,PAKIET WL KR,20260124
0764,3651,05,STRZ NOWA WLOSKA KOLEKCJA,20260124
0767,3346,05,KOLOR WL DL+CZESANIE,20260124
0768,3337,05,PAKIET  PAN,20260124
0769,3345,05,KOLOR WL SR+CZESANIE,20260124
0770,3335,05,PAKIET  WL SR,20260124
0771,3441,05,STRZYZENIE MESKIE MASZYNKA,20260124
0772,3337,05,PAKIET  PAN,20260124
0774,3334,05,PAKIET WL KR,20260124
0775,3345,05,KOLOR WL SR+CZESANIE,20260124
0776,3333,05,PAKIET WL DL,20260124
0777,3337,05,PAKIET  PAN,20260124
0779,3335,05,PAKIET  WL SR,20260124
0780,3333,05,PAKIET WL DL,20260124
0781,3346,05,KOLOR WL DL+CZESANIE,20260124
0782,3345,05,KOLOR WL SR+CZESANIE,20260124
0782,3652,05,STRZ DO PAKIETU,20260124
0783,3346,05,KOLOR WL DL+CZESANIE,20260124
0783,3652,05,STRZ DO PAKIETU,20260124
0784,3346,05,KOLOR WL DL+CZESANIE,20260124
0784,3574,05,MASKA+ AMP +BOS,20260124
0785,3346,05,KOLOR WL DL+CZESANIE,20260124
0786,3345,05,KOLOR WL SR+CZESANIE,20260124
0787,3651,05,STRZ NOWA WLOSKA KOLEKCJA,20260124
0789,3345,05,KOLOR WL SR+CZESANIE,20260124
0790,3333,05,PAKIET WL DL,20260125
0792,3345,05,KOLOR WL SR+CZESANIE,20260125
0793,3334,05,PAKIET WL KR,20260125
0794,3336,05,PAKIET  WL DL,20260125
0795,3345,05,KOLOR WL SR+CZESANIE,20260125
0796,3337,05,PAKIET  PAN,20260125
0797,3334,05,PAKIET WL KR,20260125
0798,3333,05,PAKIET WL DL,20260125
0799,3337,05,PAKIET  PAN,20260125
0800,3344,05,KOLOR WL KR+ CZESANIE,20260125
0801,3337,05,PAKIET  PAN,20260125
0802,3333,05,PAKIET WL DL,20260125
0803,3338,05,PAKIET STUDENTKA,20260125
0804,3335,05,PAKIET  WL SR,20260125
0805,3345,05,KOLOR WL SR+CZESANIE,20260125
0806,3346,05,KOLOR WL DL+CZESANIE,20260125
0807,3343,05,DZIEWCZYNKA DO 18 LAT,20260125
0808,3337,05,PAKIET  PAN,20260125
0809,3332,05,PAKIET  WL SR,20260126
0809,3574,05,MASKA+ AMP +BOS,20260126
0810,3332,05,PAKIET  WL SR,20260126
0811,3332,05,PAKIET  WL SR,20260126
0812,3555,05,PROM.W GODZ 7-13 PANI,20260126
0813,3337,05,PAKIET  PAN,20260126
0814,3555,05,PROM.W GODZ 7-13 PANI,20260126
0815,3332,05,PAKIET  WL SR,20260126
0818,3332,05,PAKIET  WL SR,20260126
0819,3346,05,KOLOR WL DL+CZESANIE,20260126
0819,3608,05,DOP£ATA LOREAL,20260126
0820,3332,05,PAKIET  WL SR,20260126
0821,3341,05,CHLOPIEC NAST. DO 18LAT,20260126
0823,3333,05,PAKIET WL DL,20260126
0824,3337,05,PAKIET  PAN,20260126
0825,3334,05,PAKIET WL KR,20260126
0826,3334,05,PAKIET WL KR,20260126
0827,3346,05,KOLOR WL DL+CZESANIE,20260126
0828,3337,05,PAKIET  PAN,20260126
0829,3346,05,KOLOR WL DL+CZESANIE,20260126
0830,3337,05,PAKIET  PAN,20260126
0832,3343,05,DZIEWCZYNKA DO 18 LAT,20260126
0833,3337,05,PAKIET  PAN,20260126
0834,3345,05,KOLOR WL SR+CZESANIE,20260126
0835,3380,05,CZES WL PRZEDL DL,20260126
0836,3337,05,PAKIET  PAN,20260126
0837,3341,05,CHLOPIEC NAST. DO 18LAT,20260126
0838,3459,05,PASEMKA + 1 KOLOR WL.DL,20260126
0839,3333,05,PAKIET WL DL,20260127
0840,3345,05,KOLOR WL SR+CZESANIE,20260127
0841,3346,05,KOLOR WL DL+CZESANIE,20260127
0841,3608,05,DOP£ATA LOREAL,20260127
0842,3555,05,PROM.W GODZ 7-13 PANI,20260127
0843,3333,05,PAKIET WL DL,20260127
0844,3555,05,PROM.W GODZ 7-13 PANI,20260127
0845,3555,05,PROM.W GODZ 7-13 PANI,20260127
0845,3644,05,MASKA LOREAL,20260127
0846,3380,05,CZES WL PRZEDL DL,20260127
0847,3555,05,PROM.W GODZ 7-13 PANI,20260127
0849,3555,05,PROM.W GODZ 7-13 PANI,20260127
0850,3341,05,CHLOPIEC NAST. DO 18LAT,20260127
0851,3555,05,PROM.W GODZ 7-13 PANI,20260127
0852,3555,05,PROM.W GODZ 7-13 PANI,20260127
0853,3457,05,PASEMKA +1 KOLOR WL.KR,20260127
0854,3555,05,PROM.W GODZ 7-13 PANI,20260127
0855,3555,05,PROM.W GODZ 7-13 PANI,20260127
0856,3337,05,PAKIET  PAN,20260127
0857,3555,05,PROM.W GODZ 7-13 PANI,20260127
0857,3637,05,PIELEGNACJA MOLECULAR,20260127
0858,3337,05,PAKIET  PAN,20260127
0859,3337,05,PAKIET  PAN,20260127
0860,3346,05,KOLOR WL DL+CZESANIE,20260127
0860,3608,05,DOP£ATA LOREAL,20260127
0861,3458,05,PASEMKA + 1 KOLOR WL.SR,20260127
0862,3337,05,PAKIET  PAN,20260127
0863,3360,05,KOLOR Z BALEYAGE WL. SR,20260127
0864,3335,05,PAKIET  WL SR,20260127
0865,3332,05,PAKIET  WL SR,20260127
0866,3335,05,PAKIET  WL SR,20260127
0867,3337,05,PAKIET  PAN,20260127
0868,3335,05,PAKIET  WL SR,20260127
0869,3335,05,PAKIET  WL SR,20260127
0870,3337,05,PAKIET  PAN,20260127
0871,3337,05,PAKIET  PAN,20260127
0872,3337,05,PAKIET  PAN,20260127
0873,3346,05,KOLOR WL DL+CZESANIE,20260127
0874,3555,05,PROM.W GODZ 7-13 PANI,20260128
0875,3555,05,PROM.W GODZ 7-13 PANI,20260128
0876,3555,05,PROM.W GODZ 7-13 PANI,20260128
0877,3332,05,PAKIET  WL SR,20260128
0878,3555,05,PROM.W GODZ 7-13 PANI,20260128
0879,3332,05,PAKIET  WL SR,20260128
0880,3332,05,PAKIET  WL SR,20260128
0881,3555,05,PROM.W GODZ 7-13 PANI,20260128
0882,3555,05,PROM.W GODZ 7-13 PANI,20260128
0883,3337,05,PAKIET  PAN,20260128
0884,3555,05,PROM.W GODZ 7-13 PANI,20260128
0885,3555,05,PROM.W GODZ 7-13 PANI,20260128
0886,3337,05,PAKIET  PAN,20260128
0887,3333,05,PAKIET WL DL,20260128
0888,3337,05,PAKIET  PAN,20260128
0889,3337,05,PAKIET  PAN,20260128
0891,3344,05,KOLOR WL KR+ CZESANIE,20260128
0892,3334,05,PAKIET WL KR,20260128
0893,3346,05,KOLOR WL DL+CZESANIE,20260128
0894,3334,05,PAKIET WL KR,20260128
0895,3335,05,PAKIET  WL SR,20260128
0896,3335,05,PAKIET  WL SR,20260128
0897,3337,05,PAKIET  PAN,20260128
0898,3335,05,PAKIET  WL SR,20260128
0899,3345,05,KOLOR WL SR+CZESANIE,20260128
0900,3335,05,PAKIET  WL SR,20260128
0901,3361,05,KOLOR Z BALEYAGE WL. DL,20260128
0903,3337,05,PAKIET  PAN,20260128
0904,3346,05,KOLOR WL DL+CZESANIE,20260128
0905,3458,05,PASEMKA + 1 KOLOR WL.SR,20260128
0906,3344,05,KOLOR WL KR+ CZESANIE,20260128
0907,3333,05,PAKIET WL DL,20260129
0908,3555,05,PROM.W GODZ 7-13 PANI,20260129
0909,3345,05,KOLOR WL SR+CZESANIE,20260129
0910,3555,05,PROM.W GODZ 7-13 PANI,20260129
0911,3333,05,PAKIET WL DL,20260129
0912,3555,05,PROM.W GODZ 7-13 PANI,20260129
0913,3555,05,PROM.W GODZ 7-13 PANI,20260129
0914,3555,05,PROM.W GODZ 7-13 PANI,20260129
0915,3345,05,KOLOR WL SR+CZESANIE,20260129
0916,3346,05,KOLOR WL DL+CZESANIE,20260129
0917,3337,05,PAKIET  PAN,20260129
0918,3337,05,PAKIET  PAN,20260129
0919,3555,05,PROM.W GODZ 7-13 PANI,20260129
0920,3337,05,PAKIET  PAN,20260129
0921,3335,05,PAKIET  WL SR,20260129
0922,3332,05,PAKIET  WL SR,20260129
0923,3336,05,PAKIET  WL DL,20260129
0926,3332,05,PAKIET  WL SR,20260129
0927,3336,05,PAKIET  WL DL,20260129
0928,3345,05,KOLOR WL SR+CZESANIE,20260129
0929,3574,05,MASKA+ AMP +BOS,20260129
0929,3346,05,KOLOR WL DL+CZESANIE,20260129
0930,3335,05,PAKIET  WL SR,20260129
0931,3339,05,PAKIET STUDENT,20260129
0932,3337,05,PAKIET  PAN,20260129
0933,3337,05,PAKIET  PAN,20260129
0934,3345,05,KOLOR WL SR+CZESANIE,20260129
0934,3608,05,DOP£ATA LOREAL,20260129
0935,3345,05,KOLOR WL SR+CZESANIE,20260129
0936,3335,05,PAKIET  WL SR,20260129
0937,3333,05,PAKIET WL DL,20260129
0938,3345,05,KOLOR WL SR+CZESANIE,20260129
0939,3458,05,PASEMKA + 1 KOLOR WL.SR,20260129
0940,3332,05,PAKIET  WL SR,20260129
0941,3331,05,PAKIET  WL KR,20260130
0942,3555,05,PROM.W GODZ 7-13 PANI,20260130
0943,3555,05,PROM.W GODZ 7-13 PANI,20260130
0944,3346,05,KOLOR WL DL+CZESANIE,20260130
0945,3555,05,PROM.W GODZ 7-13 PANI,20260130
0946,3332,05,PAKIET  WL SR,20260130
0947,3555,05,PROM.W GODZ 7-13 PANI,20260130
0948,3555,05,PROM.W GODZ 7-13 PANI,20260130
0949,3555,05,PROM.W GODZ 7-13 PANI,20260130
0950,3555,05,PROM.W GODZ 7-13 PANI,20260130
0951,3337,05,PAKIET  PAN,20260130
0952,3333,05,PAKIET WL DL,20260130
0953,3346,05,KOLOR WL DL+CZESANIE,20260130
0953,3652,05,STRZ DO PAKIETU,20260130
0954,3336,05,PAKIET  WL DL,20260130
0955,3336,05,PAKIET  WL DL,20260130
0956,3332,05,PAKIET  WL SR,20260130
0957,3335,05,PAKIET  WL SR,20260130
0958,3357,05,BAL 2 KOL WL SR,20260130
0959,3337,05,PAKIET  PAN,20260130
0960,3336,05,PAKIET  WL DL,20260130
0962,3332,05,PAKIET  WL SR,20260130
0963,3458,05,PASEMKA + 1 KOLOR WL.SR,20260130
0964,3332,05,PAKIET  WL SR,20260130
0966,3337,05,PAKIET  PAN,20260130
0967,3333,05,PAKIET WL DL,20260130
0968,3337,05,PAKIET  PAN,20260130
0969,3336,05,PAKIET  WL DL,20260130
0970,3336,05,PAKIET  WL DL,20260130
0971,3482,05,3D PAS+ 2 KOLORY WL.DL,20260130
0972,3482,05,3D PAS+ 2 KOLORY WL.DL,20260130
0973,3346,05,KOLOR WL DL+CZESANIE,20260130
0974,3343,05,DZIEWCZYNKA DO 18 LAT,20260130
0975,3331,05,PAKIET  WL KR,20260130
0977,3336,05,PAKIET  WL DL,20260130
0978,3336,05,PAKIET  WL DL,20260130
0979,3337,05,PAKIET  PAN,20260130
0980,3345,05,KOLOR WL SR+CZESANIE,20260130
0982,3346,05,KOLOR WL DL+CZESANIE,20260130
0983,3337,05,PAKIET  PAN,20260130
0984,3337,05,PAKIET  PAN,20260130
0985,3332,05,PAKIET  WL SR,20260130
0986,3337,05,PAKIET  PAN,20260130
0987,3337,05,PAKIET  PAN,20260130
0988,3337,05,PAKIET  PAN,20260130
0989,3336,05,PAKIET  WL DL,20260131
0990,3651,05,STRZ NOWA WLOSKA KOLEKCJA,20260131
0991,3332,05,PAKIET  WL SR,20260131
0992,3332,05,PAKIET  WL SR,20260131
0993,3337,05,PAKIET  PAN,20260131
0994,3333,05,PAKIET WL DL,20260131
0995,3336,05,PAKIET  WL DL,20260131
0997,3333,05,PAKIET WL DL,20260131
0998,3346,05,KOLOR WL DL+CZESANIE,20260131
0999,3459,05,PASEMKA + 1 KOLOR WL.DL,20260131
1000,3339,05,PAKIET STUDENT,20260131
1001,3459,05,PASEMKA + 1 KOLOR WL.DL,20260131
1002,3346,05,KOLOR WL DL+CZESANIE,20260131
1003,3344,05,KOLOR WL KR+ CZESANIE,20260131
1004,3337,05,PAKIET  PAN,20260131
1005,3343,05,DZIEWCZYNKA DO 18 LAT,20260131
1006,3343,05,DZIEWCZYNKA DO 18 LAT,20260131
1007,3337,05,PAKIET  PAN,20260131
1009,3332,05,PAKIET  WL SR,20260131
1010,3336,05,PAKIET  WL DL,20260131
1011,3343,05,DZIEWCZYNKA DO 18 LAT,20260131
1012,3343,05,DZIEWCZYNKA DO 18 LAT,20260131
1013,3337,05,PAKIET  PAN,20260131
1014,3332,05,PAKIET  WL SR,20260131
1015,3345,05,KOLOR WL SR+CZESANIE,20260131
1016,3345,05,KOLOR WL SR+CZESANIE,20260131
1016,3652,05,STRZ DO PAKIETU,20260131
1018,3333,05,PAKIET WL DL,20260131
1019,3346,05,KOLOR WL DL+CZESANIE,20260131
1020,3332,05,PAKIET  WL SR,20260131
1021,3337,05,PAKIET  PAN,20260131
1022,3346,05,KOLOR WL DL+CZESANIE,20260131
1023,3332,05,PAKIET  WL SR,20260131
1024,3332,05,PAKIET  WL SR,20260131
0001,3345,05,KOLOR WL SR+CZESANIE,20260201
0002,3336,05,PAKIET  WL DL,20260201
0003,3337,05,PAKIET  PAN,20260201
0004,3331,05,PAKIET  WL KR,20260201
0005,3332,05,PAKIET  WL SR,20260201
0006,3332,05,PAKIET  WL SR,20260201
0007,3332,05,PAKIET  WL SR,20260201
0008,3345,05,KOLOR WL SR+CZESANIE,20260201
0009,3441,05,STRZYZENIE MESKIE MASZYNKA,20260201
0010,3346,05,KOLOR WL DL+CZESANIE,20260201
0011,3337,05,PAKIET  PAN,20260201
0012,3346,05,KOLOR WL DL+CZESANIE,20260201
0014,3335,05,PAKIET  WL SR,20260201
0015,3345,05,KOLOR WL SR+CZESANIE,20260201
0016,3345,05,KOLOR WL SR+CZESANIE,20260201
0017,3341,05,CHLOPIEC NAST. DO 18LAT,20260201
0018,3345,05,KOLOR WL SR+CZESANIE,20260201
0019,3341,05,CHLOPIEC NAST. DO 18LAT,20260201
0020,3336,05,PAKIET  WL DL,20260201
0021,3482,05,3D PAS+ 2 KOLORY WL.DL,20260201
0022,3337,05,PAKIET  PAN,20260201
0023,3333,05,PAKIET WL DL,20260201
0024,3333,05,PAKIET WL DL,20260201
0025,3340,05,CHLOPIEC DO 6LAT,20260201
0026,3341,05,CHLOPIEC NAST. DO 18LAT,20260201
0027,3346,05,KOLOR WL DL+CZESANIE,20260201
0028,3337,05,PAKIET  PAN,20260201
0029,3333,05,PAKIET WL DL,20260201
0030,3336,05,PAKIET  WL DL,20260201
0031,3332,05,PAKIET  WL SR,20260202
0033,3337,05,PAKIET  PAN,20260202
0034,3333,05,PAKIET WL DL,20260202
0035,3333,05,PAKIET WL DL,20260202
0036,3337,05,PAKIET  PAN,20260202
0037,3555,05,PROM.W GODZ 7-13 PANI,20260202
0039,3459,05,PASEMKA + 1 KOLOR WL.DL,20260202
0039,3652,05,STRZ DO PAKIETU,20260202
0040,3555,05,PROM.W GODZ 7-13 PANI,20260202
0042,3333,05,PAKIET WL DL,20260202
0043,3555,05,PROM.W GODZ 7-13 PANI,20260202
0044,3337,05,PAKIET  PAN,20260202
0045,3345,05,KOLOR WL SR+CZESANIE,20260202
0045,3652,05,STRZ DO PAKIETU,20260202
0047,3334,05,PAKIET WL KR,20260202
0048,3333,05,PAKIET WL DL,20260202
0049,3346,05,KOLOR WL DL+CZESANIE,20260202
0050,3343,05,DZIEWCZYNKA DO 18 LAT,20260202
0051,3335,05,PAKIET  WL SR,20260202
0052,3333,05,PAKIET WL DL,20260202
0053,3340,05,CHLOPIEC DO 6LAT,20260202
0054,3345,05,KOLOR WL SR+CZESANIE,20260202
0054,3652,05,STRZ DO PAKIETU,20260202
0055,3651,05,STRZ NOWA WLOSKA KOLEKCJA,20260202
0056,3335,05,PAKIET  WL SR,20260202
0057,3343,05,DZIEWCZYNKA DO 18 LAT,20260202
0059,3337,05,PAKIET  PAN,20260202
0060,3336,05,PAKIET  WL DL,20260202
0061,3346,05,KOLOR WL DL+CZESANIE,20260202
0062,3333,05,PAKIET WL DL,20260202
0062,3574,05,MASKA+ AMP +BOS,20260202
0063,3337,05,PAKIET  PAN,20260202
0064,3333,05,PAKIET WL DL,20260202
0065,3651,05,STRZ NOWA WLOSKA KOLEKCJA,20260202
0066,3335,05,PAKIET  WL SR,20260202
0067,3337,05,PAKIET  PAN,20260202
0068,3651,05,STRZ NOWA WLOSKA KOLEKCJA,20260202
0069,3352,05,BALEYAGE WL DL KOL+CZES,20260202
0069,3574,05,MASKA+ AMP +BOS,20260202
0070,3332,05,PAKIET  WL SR,20260202
0071,3332,05,PAKIET  WL SR,20260203
0072,3637,05,PIELEGNACJA MOLECULAR,20260203
0072,3333,05,PAKIET WL DL,20260203
0073,3333,05,PAKIET WL DL,20260203
0074,3333,05,PAKIET WL DL,20260203
0075,3555,05,PROM.W GODZ 7-13 PANI,20260203
0077,3346,05,KOLOR WL DL+CZESANIE,20260203
0079,3459,05,PASEMKA + 1 KOLOR WL.DL,20260203
0080,3337,05,PAKIET  PAN,20260203
0081,3384,05,TRWALA ORGAN SR,20260203
0083,3337,05,PAKIET  PAN,20260203
0084,3341,05,CHLOPIEC NAST. DO 18LAT,20260203
0085,3332,05,PAKIET  WL SR,20260203
0086,3333,05,PAKIET WL DL,20260203
0087,3335,05,PAKIET  WL SR,20260203
0088,3339,05,PAKIET STUDENT,20260203
0089,3344,05,KOLOR WL KR+ CZESANIE,20260203
0091,3360,05,KOLOR Z BALEYAGE WL. SR,20260203
0094,3337,05,PAKIET  PAN,20260203
0095,3334,05,PAKIET WL KR,20260203
0096,3336,05,PAKIET  WL DL,20260203
0097,3343,05,DZIEWCZYNKA DO 18 LAT,20260203
0098,3333,05,PAKIET WL DL,20260203
0099,3333,05,PAKIET WL DL,20260203
0100,3337,05,PAKIET  PAN,20260203
0101,3337,05,PAKIET  PAN,20260204
0102,3333,05,PAKIET WL DL,20260204
0103,3332,05,PAKIET  WL SR,20260204
0104,3333,05,PAKIET WL DL,20260204
0105,3332,05,PAKIET  WL SR,20260204
0106,3555,05,PROM.W GODZ 7-13 PANI,20260204
0107,3337,05,PAKIET  PAN,20260204
0108,3353,05,PASEMKA WL KR+CZES,20260204
0109,3332,05,PAKIET  WL SR,20260204
0110,3555,05,PROM.W GODZ 7-13 PANI,20260204
0111,3333,05,PAKIET WL DL,20260204
0112,3555,05,PROM.W GODZ 7-13 PANI,20260204
0113,3555,05,PROM.W GODZ 7-13 PANI,20260204
0114,3339,05,PAKIET STUDENT,20260204
0115,3555,05,PROM.W GODZ 7-13 PANI,20260204
0116,3332,05,PAKIET  WL SR,20260204
0117,3555,05,PROM.W GODZ 7-13 PANI,20260204
0118,3337,05,PAKIET  PAN,20260204
0119,3334,05,PAKIET WL KR,20260204
0120,3337,05,PAKIET  PAN,20260204
0123,3346,05,KOLOR WL DL+CZESANIE,20260204
0123,3652,05,STRZ DO PAKIETU,20260204
0124,3345,05,KOLOR WL SR+CZESANIE,20260204
0127,3360,05,KOLOR Z BALEYAGE WL. SR,20260204
0128,3336,05,PAKIET  WL DL,20260204
0129,3336,05,PAKIET  WL DL,20260204
0132,3336,05,PAKIET  WL DL,20260204
0133,3361,05,KOLOR Z BALEYAGE WL. DL,20260204
0134,3345,05,KOLOR WL SR+CZESANIE,20260204
0136,3652,05,STRZ DO PAKIETU,20260204
0136,3459,05,PASEMKA + 1 KOLOR WL.DL,20260204
0138,3652,05,STRZ DO PAKIETU,20260204
0139,3652,05,STRZ DO PAKIETU,20260204
0140,3345,05,KOLOR WL SR+CZESANIE,20260204
0141,3345,05,KOLOR WL SR+CZESANIE,20260204
0142,3346,05,KOLOR WL DL+CZESANIE,20260204
0143,3652,05,STRZ DO PAKIETU,20260204
0144,3345,05,KOLOR WL SR+CZESANIE,20260204
0145,3652,05,STRZ DO PAKIETU,20260204
0146,3333,05,PAKIET WL DL,20260205
0147,3341,05,CHLOPIEC NAST. DO 18LAT,20260205
0148,3333,05,PAKIET WL DL,20260205
0149,3333,05,PAKIET WL DL,20260205
0150,3333,05,PAKIET WL DL,20260205
0151,3331,05,PAKIET  WL KR,20260205
0152,3337,05,PAKIET  PAN,20260205
0153,3333,05,PAKIET WL DL,20260205
0154,3333,05,PAKIET WL DL,20260205
0155,3380,05,CZES WL PRZEDL DL,20260205
0156,3555,05,PROM.W GODZ 7-13 PANI,20260205
0157,3555,05,PROM.W GODZ 7-13 PANI,20260205
0158,3555,05,PROM.W GODZ 7-13 PANI,20260205
0159,3333,05,PAKIET WL DL,20260205
0161,3555,05,PROM.W GODZ 7-13 PANI,20260205
0162,3402,05,KOL OMBRE/SOMBRE WL DL,20260205
0163,3337,05,PAKIET  PAN,20260205
0164,3346,05,KOLOR WL DL+CZESANIE,20260205
0165,3332,05,PAKIET  WL SR,20260205
0166,3344,05,KOLOR WL KR+ CZESANIE,20260205
0167,3335,05,PAKIET  WL SR,20260205
0168,3336,05,PAKIET  WL DL,20260205
0169,3459,05,PASEMKA + 1 KOLOR WL.DL,20260205
0170,3345,05,KOLOR WL SR+CZESANIE,20260205
0171,3341,05,CHLOPIEC NAST. DO 18LAT,20260205
0172,3337,05,PAKIET  PAN,20260205
0174,3346,05,KOLOR WL DL+CZESANIE,20260205
0176,3337,05,PAKIET  PAN,20260205
0177,3337,05,PAKIET  PAN,20260205
0178,3337,05,PAKIET  PAN,20260205
0179,3337,05,PAKIET  PAN,20260205
0180,3333,05,PAKIET WL DL,20260205
0181,3345,05,KOLOR WL SR+CZESANIE,20260205
0182,3333,05,PAKIET WL DL,20260205
0183,3355,05,PASEMKA WL DL+CZES,20260205
0184,3332,05,PAKIET  WL SR,20260205
0186,3346,05,KOLOR WL DL+CZESANIE,20260205
0187,3459,05,PASEMKA + 1 KOLOR WL.DL,20260205
0187,3652,05,STRZ DO PAKIETU,20260205
0189,3655,05,CZESANIE DO PIELEGNACJI,20260206
0190,3555,05,PROM.W GODZ 7-13 PANI,20260206
0191,3337,05,PAKIET  PAN,20260206
0192,3333,05,PAKIET WL DL,20260206
0193,3555,05,PROM.W GODZ 7-13 PANI,20260206
0194,3337,05,PAKIET  PAN,20260206
0195,3574,05,MASKA+ AMP +BOS,20260206
0195,3333,05,PAKIET WL DL,20260206
0196,3555,05,PROM.W GODZ 7-13 PANI,20260206
0197,3333,05,PAKIET WL DL,20260206
0198,3555,05,PROM.W GODZ 7-13 PANI,20260206
0200,3337,05,PAKIET  PAN,20260206
0201,3337,05,PAKIET  PAN,20260206
